distance,time_different,WeekDay,Hour,v,s0,s1,s2,s3,s4
3.0888946777375796,295001,2,21,35.08351036981856,-1,31008,138000,196009,295001
3.0888946777375796,294001,2,21,35.08351036981856,-1,30008,137000,195009,294001
3.0888946777375796,293001,2,21,35.08351036981856,-1,29008,136000,194009,293001
3.0888946777375796,291982,2,21,35.08351036981856,-1,27989,134981,192990,291982
3.0888946777375796,291745,2,21,35.08351036981856,-1,27752,134744,192753,291745
3.0888946777375796,291000,2,21,35.08351036981856,-1,27007,133999,192008,291000
3.0888946777375796,289999,2,21,35.08351036981856,-1,26006,132998,191007,289999
3.0888946777375796,288991,2,21,35.08351036981856,-1,24998,131990,189999,288991
3.0888946777375796,287965,2,21,35.08351036981856,-1,23972,130964,188973,287965
3.0888946777375796,287001,2,21,35.08351036981856,-1,23008,130000,188009,287001
3.0888946777375796,285980,2,21,35.08351036981856,-1,21987,128979,186988,285980
3.0888946777375796,284994,2,21,35.08351036981856,-1,21001,127993,186002,284994
3.0888946777375796,283994,2,21,35.08351036981856,-1,20001,126993,185002,283994
3.0888946777375796,282993,2,21,35.08351036981856,-1,19000,125992,184001,282993
3.0888946777375796,282001,2,21,35.08351036981856,-1,18008,125000,183009,282001
3.0888946777375796,281347,2,21,35.08351036981856,-1,17354,124346,182355,281347
3.0888946777375796,280968,2,21,35.08351036981856,-1,16975,123967,181976,280968
3.0888946777375796,279993,2,21,35.08351036981856,-1,16000,122992,181001,279993
2.901804948817565,278994,2,21,35.08351036981856,-1,15001,121993,180002,278994
2.901804948817565,277993,2,21,35.08351036981856,-1,14000,120992,179001,277993
2.901804948817565,277001,2,21,35.08351036981856,-1,13008,120000,178009,277001
2.901804948817565,275973,2,21,35.08351036981856,-1,11980,118972,176981,275973
